Sitename:Mackenzie2017
Location: Latitude:   49.2644081 - Longitude: -123.2553329 - Elevation (masl):     0.
Principal investigator: 
Ecosystem type: 
File creation date: 2020-08-20T18:35
Datapolicy:  -- The AmeriFlux data provided on this site are freely available and were furnished by individual AmeriFlux scientists who encourage their use.
Please kindly inform in writing (or e-mail) the appropriate AmeriFlux scientist(s) of how you intend to use the data and of any publication plans.
It is also important to contact the AmeriFlux investigator to assure you are downloading the latest revision of the data and to prevent potential misuse or misinterpretation of the data.
Please acknowledge the data source as a citation or in the acknowledgments if no citation is available.
If the AmeriFlux Principal Investigators (PIs) feel that they should be acknowledged or offered participation as authors they will let you know.
And we assume that an agreement on such matters will be reached before publishing and/or use of the data for publication.
If your work directly competes with the PIs analysis they may ask that they have the opportunity to submit a manuscript before you submit one that uses unpublished data.
In addition when publishing please acknowledge the agency that supported the research. --
File Origin (4 lines) - To be compiled by AmeriFlux data management group.
File Origin (4 lines) - To be compiled by AmeriFlux data management group.
File Origin (4 lines) - To be compiled by AmeriFlux data management group.
File Origin (4 lines) - To be compiled by AmeriFlux data management group.
YEAR,GAP,DTIME,DOY,HRMIN,UST,TA,WD,WS,NEE,FC,SFC,H,SH,LE,SLE,FG,TS1,TSdepth1,TS2,TSdepth2,PREC,RH,PRESS,CO2,VPD,SWC1,SWC2,Rn,PAR,Rg,Rgdif,PARout,RgOut,Rgl,RglOut,H2O,RE,GPP,CO2top,CO2height,APAR,PARdif,APARpct,ZL
YEAR,GAP,DTIME,DOY,HRMIN,m/s,deg C,deg,m/s,umol/m2/s,umol/m2/s,umol/m2/s,W/m2,W/m2,W/m2,W/m2,W/m2,deg C,cm,deg C,cm,mm,%,kPa,umol/mol,kPa,%,%,W/m2,umol/m2/s,W/m2,W/m2,umol/m2/s,W/m2,W/m2,W/m2,mmol/mol,umol/m2/s,umol/m2/s,umol/mol,m,umol/m2/s,umol/m2/s,%,unitless
 2017,0,191.00000000000000,191,000,0.45545854908222244,10.785185428195575,61.907154098023781,5.3526337719051043,-3.6458663550833145E-002,-6.2496602689054284E-002,2.6037939138221142E-002,-13.870149291367785,-0.75824234178482441,7.3285455478284769,0.76445104507643835,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,83.323470685907367,101.24994444444444,390.32262688453818,0.21515917561523179,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,10.614762437340376,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6.3887899796884777E-003
 2017,0,191.02082999999999,191,030,0.46708123950453689,10.316131252712694,61.323444664921574,5.7077415253446375,0.41506986199495755,0.38189926435545241,3.3170597639505139E-002,-16.339820581692670,-0.93715173793114681,-3.4919672423635837,0.35342038041706525,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,86.903684479394798,101.24134583333334,390.80860090743192,0.16376403798485253,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,10.730827396344981,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6.9787126772703637E-003
 2017,0,191.04166000000001,191,100,0.47591755671966979,9.9178249613444223,65.618346470580960,5.8975825241423516,0.54870531442341097,0.52739147211012416,2.1313842313286809E-002,-19.500611209384594,-0.79685798879050151,-0.45721305812449359,-0.27815557864173118,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,88.487837282300930,101.23574611111111,391.12044308932775,0.14016854055530531,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,10.639637841885339,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-7.8738165819210258E-003
 2017,0,191.06249000000000,191,130,0.46529236396050278,9.6360994296604190,63.461021745366082,5.7165090127191407,0.79458687977934939,0.77506190080614834,1.9524978973201101E-002,-25.462521165464743,-0.56414310507892029,-3.0040527797813317,-0.29558308018266155,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,89.351315261001659,101.23019305555556,391.40584380608601,0.12722711525171487,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,10.542852142193823,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-1.1002267518509421E-002
 2017,0,191.08331999999999,191,200,0.48484757016017838,9.6802323065863902,63.279161721926791,5.6125538402540203,0.97018556218788954,0.95831404798413311,1.1871514203756378E-002,-29.238298157101667,8.8345718821433022E-002,-3.1329213198153529,3.8258049430838388E-002,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,89.177698179955414,101.21311166666666,391.57942859352147,0.12968527729112453,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,10.555383953450720,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-1.1167245612828515E-002
 2017,0,191.10415000000000,191,230,0.44714057337949781,9.5538384670681467,69.022942248613575,4.6562398647180139,0.91118936765281910,0.89712468733473638,1.4064680318082726E-002,-29.561889519256756,-0.25308642868675035,-5.5616444613574423,0.20702917465241957,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,90.499441831884809,101.19480222222222,391.78502705327537,0.11288393186336834,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,10.623172216238141,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-1.4396654160494286E-002
 2017,0,191.12497999999999,191,300,0.41382945730814769,9.5938446723090465,75.600067368974180,4.4825282139117411,1.0382032033332877,1.0255882702273380,1.2614933105949855E-002,-34.257843805889152,8.0085600551144109E-002,-7.6809935335657702,-0.38906752132718181,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,89.164486508648878,101.18427333333334,391.96947829619944,0.12909227135564916,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,10.495742359322406,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-2.1047423318962609E-002
 2017,0,191.14581000000001,191,330,0.39978777396962678,9.6822738477919188,62.031599307701576,4.9909672026442973,1.1601816099658251,1.1454324615951668,1.4749148370658431E-002,-31.708232916344940,0.17693262955578481,-2.1114734343037846,0.34642395388529129,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,89.577003551922573,101.16376444444445,392.18524648698167,0.12491746498684356,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,10.609273424841312,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-2.1609283472276506E-002
 2017,0,191.16664000000000,191,400,0.45884159250307149,9.5583250935872570,62.521842911953939,5.7939535512987277,1.1077214786864258,1.1095528075674077,-1.8313288809819347E-003,-33.076440838589910,-0.24804452771891186,-4.3528546435120719,6.4667700704137007E-002,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,90.482303572727488,101.13677055555556,392.15846021017904,0.11312167670148350,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,10.630460365670134,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-1.4913149847354404E-002
 2017,0,191.18746999999999,191,430,0.43307280049615898,9.4509146796332857,70.884857107532909,5.1533858740440905,0.69818006073619721,0.69454724394002332,3.6328167961738596E-003,-27.216742278371800,-0.21503660353432003,-3.2162556821951882,-0.30773116891109792,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,90.278847303481825,101.14184666666667,392.21157343530922,0.11470829320150569,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,10.529692776710869,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-1.4594361928145082E-002
 2017,0,191.20830000000001,191,500,0.34175473129030565,9.3364508226183034,73.284401742954699,3.6690072852723508,0.54507207155686377,0.53024537934236349,1.4826692214500252E-002,-26.664163999055695,-0.22928353947591479,-2.5278516754245746,0.13153462848433684,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,91.361614619114576,101.15586055555556,392.42822774747680,0.10114949750587543,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,10.572736102998372,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-2.9091807881108211E-002
 2017,0,191.22913000000000,191,530,0.30219184353305584,9.3583425394694473,58.044730665208071,3.7087872544921656,0.38979372639769061,0.39784389078162341,-8.0501643839327730E-003,-22.277134955220475,4.3854330561266579E-002,-4.6701021438949599,0.51149196997419566,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,92.681752702224358,101.16730388888888,392.31059930627220,8.5818000280951753E-002,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,10.740114021920537,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-3.5151972584699910E-002
 2017,0,191.24995999999999,191,600,0.40093815421324797,9.4169439188639785,58.078342333678926,4.9084206727434667,0.46464634580829178,0.48976884735673887,-2.5122501548447095E-002,-22.566583433491537,0.11732836607637069,-6.1934476079293930,0.30997605049543836,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,93.155977978832553,101.13110722222223,391.94330350285946,8.0574156929057464E-002,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,10.841611982958288,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-1.5250187568038151E-002
 2017,0,191.27079000000001,191,630,0.41767114986392867,9.6398086547851562,61.308696287160942,5.5800970163125303,5.9390406721590225E-003,3.5792680823573647E-002,-2.9853640151414625E-002,-12.375862468613560,0.44581137064980453,0.54558094464097673,0.41780335085973441,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,92.918086744337899,101.11832888888890,391.50643809640701,8.4633543795983146E-002,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,10.978571104360849,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-7.3984522808972723E-003
 2017,0,191.29161999999999,191,700,0.43936765504357778,10.038744642469624,62.728714996421132,5.2743693293862473,-0.27813039517679616,-0.24644062827072502,-3.1689766906071150E-002,-10.123787932805833,0.79694210302741209,-0.75969440111018416,0.71114365733121798,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,92.390497280926198,101.11962388888890,391.04205534580251,9.3404549560538216E-002,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.212104416961640,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-5.1988012555159811E-003
 2017,0,191.31245000000001,191,730,0.36541458278928762,10.216510874430355,70.003275588484200,4.3315798903272462,-0.67445299679041637,-0.63646789982904839,-3.7985096961367960E-002,-1.9043419744588801,0.35495552060074803,1.2402561465210815,0.21064304930012748,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,91.875860410115976,101.13525611111112,390.48515732353252,0.10091483630318891,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.281322238536973,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-1.6997196350597970E-003
 2017,0,191.33328000000000,191,800,0.39023928544886238,10.499841732448999,75.316906606546624,4.4014302615298551,-1.0653284087392325,-1.0276995331784520,-3.7628875560780636E-002,2.8872880718000173,0.56512937033838972,2.9979630833601689,5.4718857600086690E-003,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,90.159894703411851,101.12620444444445,389.93288081415199,0.12456494761792294,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.283122760863090,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,2.1159853473828000E-003
 2017,0,191.35410999999999,191,830,0.38134216211042110,11.088849148220504,81.064168152081351,4.4679354346517508,-2.0159078926471690,-1.9507575314290673,-6.5150361218101679E-002,20.209415769823551,1.1723673889710331,11.137202320605866,0.76642143444327737,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,88.629839813122004,101.11839277777777,388.97461366959482,0.14968851427744670,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.535999315452528,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,1.5871769113007080E-002
 2017,0,191.37494000000001,191,900,0.43996877737307089,11.974654456244593,73.585806336105421,4.9487940171014326,-2.4003586456010169,-2.3563810286437876,-4.3977616957229251E-002,28.641174123029703,1.7576408779841119,12.836481384405795,0.86243980367878481,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,85.648865423715776,101.11187111111110,388.32570913486393,0.20033800286430220,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.821704268333059,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,1.4646472832188182E-002
 2017,0,191.39577000000000,191,930,0.39436795953647880,13.012190144856788,84.229618722339978,4.6202490649166679,-2.9344993742974306,-2.8911991500166971,-4.3300224280733601E-002,42.650399057963384,2.0511676627838180,22.745059316199448,0.20434416986011436,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,80.462714018609930,101.10498333333334,387.68443115545745,0.29196454595357074,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.889717052638513,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,3.0285436907336184E-002
 2017,0,191.41659999999999,191,1000,0.39890469549508684,13.952899983723967,83.319492794099503,4.8411783619160493,-3.0791915335558206,-3.0657459236666216,-1.3445609889199147E-002,53.053238111812192,1.8534113636397611,35.401733222064607,-0.43796174618746281,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,74.738130117807074,101.09253888888888,387.48462195860998,0.40137443205039047,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.743318911706055,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,3.6405033082888165E-002
 2017,0,191.43743000000001,191,1030,0.41919568925702905,14.555331980387393,72.878327154043546,4.7968950524211262,-3.2775543948834529,-3.2166107462995757,-6.0943648583877345E-002,69.088433930831030,1.1841206115117835,47.708810539054213,0.52808147028245289,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,72.939365820161996,101.06084388888890,386.57678066394351,0.44705928319521981,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.920369852388527,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,4.0859293052179314E-002
 2017,0,191.45826000000000,191,1100,0.43260928434051443,14.957717573377863,75.541587943861984,5.0888333967215713,-3.2061456089287854,-3.1595847016840426,-4.6560907244743009E-002,80.836841458994158,0.78981359132315676,54.158510306301338,0.14924025798513410,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,71.368463641851150,101.05946000000000,385.88221094618171,0.48544932667285523,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.970495989421137,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,4.3496548934386627E-002
 2017,0,191.47909000000001,191,1130,0.43038259594106176,15.396619093153220,74.693927822407574,4.5956262754452570,-4.0144541368403992,-3.9325511730922154,-8.1902963748183677E-002,99.999816800176276,0.86023530096973255,69.618471109165796,0.90334719810126474,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,71.145276852651321,101.06006888888889,384.65857420225882,0.50323472883222853,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,12.274496811303825,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,5.4643653486608088E-002
 2017,0,191.49992000000000,191,1200,0.40642289740097542,15.480015394422765,66.352575037285803,4.5608656328699171,-3.9852945471917369,-3.9734467629995827,-1.1847784192154083E-002,119.35557458799990,0.16344103844346627,78.706087335048224,0.23241202934888805,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,71.230249479138521,101.07940222222223,384.48155007795714,0.50444462772793275,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,12.352723676960249,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,7.7436718518072059E-002
 2017,0,191.52074999999999,191,1230,0.62890354864852416,14.929611966354230,58.425556967775975,4.5247650765661822,18.814181421644747,18.673192590656598,0.14098883098814910,157.80240455430115,-1.0796008911805630,57.963627650945583,-0.49927315082981460,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,72.718455654818328,100.97615479166666,386.58627283351865,0.46172355633506157,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,12.184912649336981,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,2.7652504253344579E-002
 2017,0,191.54158000000001,191,1300,0.46918443447412200,14.111440204558335,68.473971237758136,5.2652639833068138,0.65071221606418495,0.75920734650936550,-0.10849513044518054,163.24951652993778,-1.6109062910619019,133.58973721212755,-1.1551276449771199,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,74.042710406385382,101.07887050561797,384.96682339507782,0.41657786061842161,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.797014516351465,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,6.8851259694713368E-002
 2017,0,191.56241000000000,191,1330,0.45545649028552082,15.706806267632373,70.297842125991764,5.1877667217443815,-4.2778111027798822,-4.2427587910751017,-3.5052311704780528E-002,160.87323901503112,3.1243394224406487,109.00749806435162,-0.65205121944199396,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,65.808219996081050,101.09808500000001,384.44277326503408,0.60828991608485516,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.577362772986612,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,7.4161783142972948E-002
 2017,0,191.58323999999999,191,1400,0.44118570576053856,16.063515896267404,68.156433530450713,5.3720329560756106,-3.5016651253425568,-3.4689210874754122,-3.2744037867144561E-002,144.62824154159941,0.69760602896744861,102.51502066639027,0.29437512996396609,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,64.864817276660787,101.08014944444444,383.95254151418430,0.63949260955066967,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.676700951361138,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,7.3361854092471424E-002
 2017,0,191.60407000000001,191,1430,0.45158092041379488,16.272759958903009,66.213874808947281,5.3574480782904761,-3.6590374947842261,-3.6502963372917350,-8.7411574924910924E-003,160.75831882463018,0.40896797552084113,108.59774824697227,6.5818094722014067E-002,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,64.134167503243191,101.09209111111110,383.82159289060507,0.66156304354224960,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.698929476951189,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,7.6034029508660034E-002
 2017,0,191.62490000000000,191,1500,0.44504632999132954,16.609468722873260,65.469709673094826,5.4561965577564040,-2.9888920504480350,-2.9499661226895384,-3.8925927758496591E-002,145.19589402262213,0.65738734640587548,106.62882952676244,0.36277767907018643,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,63.435973599159752,101.09757222222223,383.23780863959587,0.68905324545665525,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.821624834996928,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,7.1738283987533555E-002
 2017,0,191.64572999999999,191,1530,0.43731084628973921,16.968040686713323,63.487387773729573,5.5389999747491219,-2.6570903585498433,-2.6200548122740632,-3.7035546275779908E-002,130.98897694306555,0.69929307147137354,95.066737996791105,0.46497915737002410,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,62.839906431349043,101.10644055555557,382.68173646807031,0.71640980758662887,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.979121032229141,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,6.8207816137745764E-002
 2017,0,191.66656000000000,191,1600,0.47553767346500914,17.048191765679292,58.747596081736511,5.7100654784475200,-3.3599190535296564,-3.3607032209553953,7.8416742573899853E-004,156.10427848980981,0.15625718360237353,119.86383273251481,-0.12781566086146476,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,-6999.0000000000000,62.291185771903024,101.09949222222222,382.69351445363213,0.73069074822136781,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,11.935809454209105,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,-6999.,6.3219919043067285E-002
